2014-10-30 08:40:25,517 INFO  com-1 : The Grinder version 3.11
2014-10-30 08:40:25,520 INFO  com-1 : Java(TM) SE Runtime Environment 1.7.0_67-b01: Java HotSpot(TM) 64-Bit Server VM (24.65-b04, mixed mode) on Linux amd64 2.6.32-279.19.1.el6.x86_64
2014-10-30 08:40:25,523 INFO  com-1 : time zone is PDT (-0700)
2014-10-30 08:40:25,590 INFO  com-1 : worker process 1
2014-10-30 08:40:25,636 INFO  com-1 : instrumentation agents: byte code transforming instrumenter for Jython 2.5; byte code transforming instrumenter for Java
2014-10-30 08:40:28,047 INFO  com-1 : registered plug-in net.grinder.plugin.http.HTTPPlugin
2014-10-30 08:40:28,332 INFO  com-1 : running "grinder.py" using Jython 2.5.3 (2.5:c56500f08d34+, Aug 13 2012, 14:54:35) 
[Java HotSpot(TM) 64-Bit Server VM (Oracle Corporation)]
2014-10-30 08:40:28,765 INFO  com-1 thread-6: starting, will do 250 runs
2014-10-30 08:40:28,765 INFO  com-1 thread-7: starting, will do 250 runs
2014-10-30 08:40:28,765 INFO  com-1 thread-8: starting, will do 250 runs
2014-10-30 08:40:28,766 INFO  com-1 thread-9: starting, will do 250 runs
2014-10-30 08:40:28,766 INFO  com-1 thread-10: starting, will do 250 runs
2014-10-30 08:40:28,766 INFO  com-1 thread-11: starting, will do 250 runs
2014-10-30 08:40:28,766 INFO  com-1 thread-12: starting, will do 250 runs
2014-10-30 08:40:28,766 INFO  com-1 thread-13: starting, will do 250 runs
2014-10-30 08:40:28,766 INFO  com-1 thread-14: starting, will do 250 runs
2014-10-30 08:40:28,766 INFO  com-1 thread-15: starting, will do 250 runs
2014-10-30 08:40:28,766 INFO  com-1 thread-16: starting, will do 250 runs
2014-10-30 08:40:28,766 INFO  com-1 thread-5: starting, will do 250 runs
2014-10-30 08:40:28,766 INFO  com-1 thread-17: starting, will do 250 runs
2014-10-30 08:40:28,766 INFO  com-1 thread-18: starting, will do 250 runs
2014-10-30 08:40:28,767 INFO  com-1 thread-3: starting, will do 250 runs
2014-10-30 08:40:28,767 INFO  com-1 thread-19: starting, will do 250 runs
2014-10-30 08:40:28,767 INFO  com-1 thread-4: starting, will do 250 runs
2014-10-30 08:40:28,767 INFO  com-1 thread-2: starting, will do 250 runs
2014-10-30 08:40:28,767 INFO  com-1 thread-1: starting, will do 250 runs
2014-10-30 08:40:28,767 INFO  com-1 thread-0: starting, will do 250 runs
2014-10-30 08:40:28,767 INFO  com-1 : start time is 1414683628767 ms since Epoch
2014-10-30 08:40:28,767 INFO  com-1 thread-1: sleeping for 2128 ms
2014-10-30 08:40:28,767 INFO  com-1 thread-2: sleeping for 146 ms
2014-10-30 08:40:28,767 INFO  com-1 thread-4: sleeping for 2822 ms
2014-10-30 08:40:28,768 INFO  com-1 thread-19: sleeping for 4829 ms
2014-10-30 08:40:28,768 INFO  com-1 thread-3: sleeping for 28 ms
2014-10-30 08:40:28,768 INFO  com-1 thread-18: sleeping for 1187 ms
2014-10-30 08:40:28,768 INFO  com-1 thread-17: sleeping for 3966 ms
2014-10-30 08:40:28,768 INFO  com-1 thread-5: sleeping for 842 ms
2014-10-30 08:40:28,768 INFO  com-1 thread-16: sleeping for 2341 ms
2014-10-30 08:40:28,768 INFO  com-1 thread-15: sleeping for 183 ms
2014-10-30 08:40:28,768 INFO  com-1 thread-14: sleeping for 3154 ms
2014-10-30 08:40:28,768 INFO  com-1 thread-13: sleeping for 3289 ms
2014-10-30 08:40:28,768 INFO  com-1 thread-12: sleeping for 2658 ms
2014-10-30 08:40:28,768 INFO  com-1 thread-11: sleeping for 561 ms
2014-10-30 08:40:28,768 INFO  com-1 thread-10: sleeping for 2417 ms
2014-10-30 08:40:28,768 INFO  com-1 thread-9: sleeping for 485 ms
2014-10-30 08:40:28,769 INFO  com-1 thread-8: sleeping for 4054 ms
2014-10-30 08:40:28,769 INFO  com-1 thread-7: sleeping for 4879 ms
2014-10-30 08:40:28,769 INFO  com-1 thread-6: sleeping for 3330 ms
2014-10-30 08:40:28,769 INFO  com-1 thread-0: sleeping for 4905 ms
2014-10-30 08:40:29,488 INFO  com-1 thread-3 [ run-0, test-101 ]: http://host01.example.com:7011/contacts -> 302 Moved Temporarily, 277 bytes [Redirect, ensure the next URL is http://host01.example.com:7011/contacts/]
2014-10-30 08:40:29,497 INFO  com-1 thread-2 [ run-0, test-101 ]: http://host01.example.com:7011/contacts -> 302 Moved Temporarily, 277 bytes [Redirect, ensure the next URL is http://host01.example.com:7011/contacts/]
2014-10-30 08:40:29,499 INFO  com-1 thread-15 [ run-0, test-101 ]: http://host01.example.com:7011/contacts -> 302 Moved Temporarily, 277 bytes [Redirect, ensure the next URL is http://host01.example.com:7011/contacts/]
2014-10-30 08:40:29,503 INFO  com-1 thread-9 [ run-0, test-101 ]: http://host01.example.com:7011/contacts -> 302 Moved Temporarily, 277 bytes [Redirect, ensure the next URL is http://host01.example.com:7011/contacts/]
2014-10-30 08:40:29,503 INFO  com-1 thread-11 [ run-0, test-101 ]: http://host01.example.com:7011/contacts -> 302 Moved Temporarily, 277 bytes [Redirect, ensure the next URL is http://host01.example.com:7011/contacts/]
2014-10-30 08:40:29,511 INFO  com-1 thread-3 [ run-0, test-102 ]: http://host01.example.com:7011/contacts/ -> 200 OK, 405 bytes
