2014-10-30 08:40:25,528 INFO  com-0 : The Grinder version 3.11
2014-10-30 08:40:25,531 INFO  com-0 : Java(TM) SE Runtime Environment 1.7.0_67-b01: Java HotSpot(TM) 64-Bit Server VM (24.65-b04, mixed mode) on Linux amd64 2.6.32-279.19.1.el6.x86_64
2014-10-30 08:40:25,534 INFO  com-0 : time zone is PDT (-0700)
2014-10-30 08:40:25,621 INFO  com-0 : worker process 0
2014-10-30 08:40:25,670 INFO  com-0 : instrumentation agents: byte code transforming instrumenter for Jython 2.5; byte code transforming instrumenter for Java
2014-10-30 08:40:28,151 INFO  com-0 : registered plug-in net.grinder.plugin.http.HTTPPlugin
2014-10-30 08:40:28,438 INFO  com-0 : running "grinder.py" using Jython 2.5.3 (2.5:c56500f08d34+, Aug 13 2012, 14:54:35) 
[Java HotSpot(TM) 64-Bit Server VM (Oracle Corporation)]
2014-10-30 08:40:28,841 INFO  com-0 thread-12: starting, will do 250 runs
2014-10-30 08:40:28,841 INFO  com-0 thread-13: starting, will do 250 runs
2014-10-30 08:40:28,842 INFO  com-0 thread-14: starting, will do 250 runs
2014-10-30 08:40:28,842 INFO  com-0 thread-15: starting, will do 250 runs
2014-10-30 08:40:28,842 INFO  com-0 thread-16: starting, will do 250 runs
2014-10-30 08:40:28,842 INFO  com-0 thread-17: starting, will do 250 runs
2014-10-30 08:40:28,842 INFO  com-0 thread-1: starting, will do 250 runs
2014-10-30 08:40:28,842 INFO  com-0 thread-18: starting, will do 250 runs
2014-10-30 08:40:28,842 INFO  com-0 thread-19: starting, will do 250 runs
2014-10-30 08:40:28,842 INFO  com-0 thread-6: starting, will do 250 runs
2014-10-30 08:40:28,842 INFO  com-0 thread-7: starting, will do 250 runs
2014-10-30 08:40:28,842 INFO  com-0 thread-4: starting, will do 250 runs
2014-10-30 08:40:28,842 INFO  com-0 thread-3: starting, will do 250 runs
2014-10-30 08:40:28,843 INFO  com-0 thread-5: starting, will do 250 runs
2014-10-30 08:40:28,843 INFO  com-0 thread-2: starting, will do 250 runs
2014-10-30 08:40:28,843 INFO  com-0 thread-8: starting, will do 250 runs
2014-10-30 08:40:28,843 INFO  com-0 thread-0: starting, will do 250 runs
2014-10-30 08:40:28,843 INFO  com-0 thread-11: starting, will do 250 runs
2014-10-30 08:40:28,843 INFO  com-0 thread-10: starting, will do 250 runs
2014-10-30 08:40:28,843 INFO  com-0 thread-9: starting, will do 250 runs
2014-10-30 08:40:28,843 INFO  com-0 : start time is 1414683628843 ms since Epoch
2014-10-30 08:40:28,845 INFO  com-0 thread-9: sleeping for 2625 ms
2014-10-30 08:40:28,845 INFO  com-0 thread-10: sleeping for 1729 ms
2014-10-30 08:40:28,845 INFO  com-0 thread-11: sleeping for 3444 ms
2014-10-30 08:40:28,845 INFO  com-0 thread-0: sleeping for 1392 ms
2014-10-30 08:40:28,845 INFO  com-0 thread-8: sleeping for 375 ms
2014-10-30 08:40:28,845 INFO  com-0 thread-2: sleeping for 1040 ms
2014-10-30 08:40:28,845 INFO  com-0 thread-5: sleeping for 2722 ms
2014-10-30 08:40:28,845 INFO  com-0 thread-3: sleeping for 4120 ms
2014-10-30 08:40:28,846 INFO  com-0 thread-4: sleeping for 18 ms
2014-10-30 08:40:28,846 INFO  com-0 thread-6: sleeping for 3051 ms
2014-10-30 08:40:28,846 INFO  com-0 thread-7: sleeping for 3512 ms
2014-10-30 08:40:28,846 INFO  com-0 thread-19: sleeping for 507 ms
2014-10-30 08:40:28,846 INFO  com-0 thread-18: sleeping for 498 ms
2014-10-30 08:40:28,846 INFO  com-0 thread-1: sleeping for 4122 ms
2014-10-30 08:40:28,846 INFO  com-0 thread-16: sleeping for 2552 ms
2014-10-30 08:40:28,846 INFO  com-0 thread-17: sleeping for 4357 ms
2014-10-30 08:40:28,846 INFO  com-0 thread-14: sleeping for 4568 ms
2014-10-30 08:40:28,846 INFO  com-0 thread-15: sleeping for 792 ms
2014-10-30 08:40:28,846 INFO  com-0 thread-12: sleeping for 3785 ms
2014-10-30 08:40:28,846 INFO  com-0 thread-13: sleeping for 3748 ms
2014-10-30 08:40:29,494 INFO  com-0 thread-4 [ run-0, test-101 ]: http://host01.example.com:7011/contacts -> 302 Moved Temporarily, 277 bytes [Redirect, ensure the next URL is http://host01.example.com:7011/contacts/]
2014-10-30 08:40:29,501 INFO  com-0 thread-8 [ run-0, test-101 ]: http://host01.example.com:7011/contacts -> 302 Moved Temporarily, 277 bytes [Redirect, ensure the next URL is http://host01.example.com:7011/contacts/]
2014-10-30 08:40:29,504 INFO  com-0 thread-18 [ run-0, test-101 ]: http://host01.example.com:7011/contacts -> 302 Moved Temporarily, 277 bytes [Redirect, ensure the next URL is http://host01.example.com:7011/contacts/]
2014-10-30 08:40:29,506 INFO  com-0 thread-19 [ run-0, test-101 ]: http://host01.example.com:7011/contacts -> 302 Moved Temporarily, 277 bytes [Redirect, ensure the next URL is http://host01.example.com:7011/contacts/]
2014-10-30 08:40:29,518 INFO  com-0 thread-4 [ run-0, test-102 ]: http://host01.example.com:7011/contacts/ -> 200 OK, 405 bytes
2014-10-30 08:40:29,518 INFO  com-0 thread-8 [ run-0, test-102 ]: http://host01.example.com:7011/contacts/ -> 200 OK, 405 bytes
2014-10-30 08:40:29,521 INFO  com-0 thread-8 [ run-0 ]: sleeping for 20 ms
2014-10-30 08:40:29,522 INFO  com-0 thread-4 [ run-0 ]: sleeping for 21 ms
2014-10-30 08:40:29,524 INFO  com-0 thread-18 [ run-0, test-102 ]: http://host01.example.com:7011/contacts/ -> 200 OK, 405 bytes
2014-10-30 08:40:29,524 INFO  com-0 thread-19 [ run-0, test-102 ]: http://host01.example.com:7011/contacts/ -> 200 OK, 405 bytes
2014-10-30 08:40:29,525 INFO  com-0 thread-18 [ run-0 ]: sleeping for 20 ms
2014-10-30 08:40:29,525 INFO  com-0 thread-19 [ run-0 ]: sleeping for 20 ms
2014-10-30 08:40:29,550 INFO  com-0 thread-8 [ run-0, test-103 ]: http://host01.example.com:7011/contacts/css/styles.css -> 200 OK, 532 bytes
2014-10-30 08:40:29,550 INFO  com-0 thread-8 [ run-0 ]: sleeping for 4084 ms
